Turnier;Saison;Liga;Runde;Brett;Team_Weiss;Weiss;Elo_Weiss;Team_Schwarz;Schwarz;Elo_Schwarz;Ergebnis
SGM;2024/25;2. Regionalliga - Zone D;3;5;SAMBY Basel 1;Milorad Novosel;2091;Court 2;Kurt Steiner;1705;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;3;1;Porrentruy Echiquier Bruntrutain 2;Laurent Jacquot;1935;Trümmerfeld 2;Stefan Olarte;1450;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;3;2;Trümmerfeld 2;Peter Polanyi;1953;Porrentruy Echiquier Bruntrutain 2;Alec Schneider;1450;1 - 1
SGM;2024/25;2. Regionalliga - Zone D;3;3;Porrentruy Echiquier Bruntrutain 2;Fabien Maître;1641;Trümmerfeld 2;Franz Meier;1856;0 - 2
SGM;2024/25;2. Regionalliga - Zone D;3;4;Trümmerfeld 2;Martin Fankhauser;1705;Porrentruy Echiquier Bruntrutain 2;;;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;3;5;Porrentruy Echiquier Bruntrutain 2;Marco Retti;1523;Trümmerfeld 2;Moritz Weegen;1755;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;3;1;Therwil 1;Werner Müller;1941;Rhy-Rheinfelden 1;Josef Koch;1916;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;3;2;Rhy-Rheinfelden 1;Janis Steinacher;1937;Therwil 1;Ettore Faraone;1822;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;3;3;Therwil 1;Wolfgang Ledermann;1868;Rhy-Rheinfelden 1;Az Damdinsuren;1886;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;3;4;Rhy-Rheinfelden 1;Rolf Haag;1592;Therwil 1;Marc Jud;1497;0 - 2
SGM;2024/25;2. Regionalliga - Zone D;3;5;Therwil 1;Toni Lozancic;1712;Rhy-Rheinfelden 1;André Schneider;1556;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;4;1;Rhy-Rheinfelden 1;Josef Koch;1916;Mett-Madretsch 1;Vittorio D'Arcangelo;1831;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;4;2;Mett-Madretsch 1;Prosper Meyer;1880;Rhy-Rheinfelden 1;Janis Steinacher;1937;0 - 2
SGM;2024/25;2. Regionalliga - Zone D;4;3;Rhy-Rheinfelden 1;Az Damdinsuren;1886;Mett-Madretsch 1;Mario Young;1450;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;4;4;Mett-Madretsch 1;Matthias Gallus;1691;Rhy-Rheinfelden 1;Volker Wessely;1854;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;4;5;Rhy-Rheinfelden 1;Rolf Haag;1592;Mett-Madretsch 1;Pierre-Alain Kohler;1679;1 - 1
SGM;2024/25;2. Regionalliga - Zone D;4;1;Basel SG 2;Daniel Jost;1884;Porrentruy Echiquier Bruntrutain 2;Nicolas Kaser;1671;0 - 2
SGM;2024/25;2. Regionalliga - Zone D;4;2;Porrentruy Echiquier Bruntrutain 2;Laurent Jacquot;1935;Basel SG 2;Jürg Gerschwiler;1983;0 - 2
SGM;2024/25;2. Regionalliga - Zone D;4;3;Basel SG 2;Ruth Bohrer;1912;Porrentruy Echiquier Bruntrutain 2;Frédéric Osberger;2024;1 - 1
SGM;2024/25;2. Regionalliga - Zone D;4;4;Porrentruy Echiquier Bruntrutain 2;Jean-Pierre Tisserand;1766;Basel SG 2;Carlos Amado-Blanco;1798;0 - 2
SGM;2024/25;2. Regionalliga - Zone D;4;5;Basel SG 2;Hanspeter Marti;1811;Porrentruy Echiquier Bruntrutain 2;Alec Schneider;1450;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;4;1;Trümmerfeld 2;Stefan Olarte;1450;Court 2;Ludovic Gerber;1540;1 - 1
SGM;2024/25;2. Regionalliga - Zone D;4;2;Court 2;Renaud Gerber;1450;Trümmerfeld 2;Peter Polanyi;1953;1 - 1
SGM;2024/25;2. Regionalliga - Zone D;4;3;Trümmerfeld 2;Jürgen Denzel;1645;Court 2;Christian Graber;1709;1 - 1
SGM;2024/25;2. Regionalliga - Zone D;4;4;Court 2;Bruno Bosco;1575;Trümmerfeld 2;Martin Fankhauser;1705;1 - 1
SGM;2024/25;2. Regionalliga - Zone D;4;5;Trümmerfeld 2;Michel Gogniat;1823;Court 2;Pascal Eschmann;1948;0 - 2
SGM;2024/25;2. Regionalliga - Zone D;4;1;SAMBY Basel 1;Gian Luca Costa;2387;Therwil 1;Philipp Häner;1992;1 - 1
SGM;2024/25;2. Regionalliga - Zone D;4;2;Therwil 1;Ettore Faraone;1822;SAMBY Basel 1;Even Thingstad;2191;6 - 4
SGM;2024/25;2. Regionalliga - Zone D;4;3;SAMBY Basel 1;;;Therwil 1;Thomas Waldmeier;1871;1 - 1
SGM;2024/25;2. Regionalliga - Zone D;4;4;Therwil 1;Marc Jud;1497;SAMBY Basel 1;;;0 - 2
SGM;2024/25;2. Regionalliga - Zone D;4;5;SAMBY Basel 1;;;Therwil 1;Toni Lozancic;1712;0 - 2
SGM;2024/25;2. Regionalliga - Zone D;5;1;Basel SG 2;Daniel Jost;1884;Therwil 1;Thomas Waldmeier;1871;1 - 1
SGM;2024/25;2. Regionalliga - Zone D;5;2;Therwil 1;Ettore Faraone;1822;Basel SG 2;Nikita Cardinaux;1704;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;5;3;Basel SG 2;Eric Ellenbroek;1778;Therwil 1;Marc Jud;1497;0 - 2
SGM;2024/25;2. Regionalliga - Zone D;5;4;Therwil 1;Toni Lozancic;1712;Basel SG 2;Carlos Amado-Blanco;1798;0 - 2
SGM;2024/25;2. Regionalliga - Zone D;5;5;Basel SG 2;Oskar Arden;1691;Therwil 1;Werner Müller;1941;0 - 2
SGM;2024/25;2. Regionalliga - Zone D;5;1;Rhy-Rheinfelden 1;Janis Steinacher;1937;Trümmerfeld 2;Andreas Christen;1706;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;5;2;Trümmerfeld 2;Peter Polanyi;1953;Rhy-Rheinfelden 1;Az Damdinsuren;1886;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;5;3;Rhy-Rheinfelden 1;Volker Wessely;1854;Trümmerfeld 2;Jürgen Denzel;1645;1 - 1
SGM;2024/25;2. Regionalliga - Zone D;5;4;Trümmerfeld 2;Noah Rosen;1569;Rhy-Rheinfelden 1;;;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;5;5;Rhy-Rheinfelden 1;Rolf Haag;1592;Trümmerfeld 2;Martin Fankhauser;1705;0 - 2
SGM;2024/25;2. Regionalliga - Zone D;5;1;Porrentruy Echiquier Bruntrutain 2;Nicolas Kaser;1671;SAMBY Basel 1;;;6 - 4
SGM;2024/25;2. Regionalliga - Zone D;5;2;SAMBY Basel 1;;;Porrentruy Echiquier Bruntrutain 2;Alec Schneider;1450;4 - 6
SGM;2024/25;2. Regionalliga - Zone D;5;3;Porrentruy Echiquier Bruntrutain 2;Marco Retti;1523;SAMBY Basel 1;;;6 - 4
SGM;2024/25;2. Regionalliga - Zone D;5;4;SAMBY Basel 1;;;Porrentruy Echiquier Bruntrutain 2;Fabien Maître;1641;4 - 6
SGM;2024/25;2. Regionalliga - Zone D;5;5;Porrentruy Echiquier Bruntrutain 2;Jean-Pierre Tisserand;1766;SAMBY Basel 1;;;6 - 4
SGM;2024/25;2. Regionalliga - Zone D;5;1;Court 2;Ludovic Gerber;1540;Mett-Madretsch 1;Mario Young;1450;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;5;2;Mett-Madretsch 1;Matthias Gallus;1691;Court 2;Renaud Gerber;1450;0 - 2
SGM;2024/25;2. Regionalliga - Zone D;5;3;Court 2;Christian Graber;1709;Mett-Madretsch 1;Vittorio D'Arcangelo;1831;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;5;4;Mett-Madretsch 1;Prosper Meyer;1880;Court 2;Walter Zingg;1827;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;5;5;Court 2;Alain Graber;1350;Mett-Madretsch 1;Pierre-Alain Kohler;1679;1 - 1
SGM;2024/25;2. Regionalliga - Zone D;6;1;Trümmerfeld 2;Franz Meier;1856;SAMBY Basel 1;;;0 - 2
SGM;2024/25;2. Regionalliga - Zone D;6;2;SAMBY Basel 1;Even Thingstad;2191;Trümmerfeld 2;Peter Polanyi;1953;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;6;3;Trümmerfeld 2;Jürgen Denzel;1645;SAMBY Basel 1;Milorad Novosel;2091;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;6;4;SAMBY Basel 1;;;Trümmerfeld 2;Claudio Nogara;1422;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;6;5;Trümmerfeld 2;Michel Gogniat;1823;SAMBY Basel 1;;;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;6;1;Court 2;Nicolas Unternährer;1525;Porrentruy Echiquier Bruntrutain 2;Fabien Maître;1641;1 - 1
SGM;2024/25;2. Regionalliga - Zone D;6;2;Porrentruy Echiquier Bruntrutain 2;Alexandre Desboeufs;1872;Court 2;Jacques Michel;1629;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;6;3;Court 2;Christian Graber;1709;Porrentruy Echiquier Bruntrutain 2;Alec Schneider;1450;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;6;4;Porrentruy Echiquier Bruntrutain 2;Cédric Desboeufs;1781;Court 2;Bruno Bosco;1575;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;6;5;Court 2;Kenny Harnisch;1556;Porrentruy Echiquier Bruntrutain 2;Jean-Pierre Tisserand;1766;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;6;1;Rhy-Rheinfelden 1;Janis Steinacher;1937;Basel SG 2;Thomas Häring;1979;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;6;2;Basel SG 2;Oskar Arden;1691;Rhy-Rheinfelden 1;Az Damdinsuren;1886;1 - 1
SGM;2024/25;2. Regionalliga - Zone D;6;3;Rhy-Rheinfelden 1;;;Basel SG 2;Ruth Bohrer;1912;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;6;4;Basel SG 2;Nikita Cardinaux;1704;Rhy-Rheinfelden 1;Robert Kaiser;1582;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;6;5;Rhy-Rheinfelden 1;Rolf Haag;1592;Basel SG 2;Carlos Amado-Blanco;1798;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;6;1;Mett-Madretsch 1;Prosper Meyer;1880;Therwil 1;Marc Jud;1497;0 - 2
SGM;2024/25;2. Regionalliga - Zone D;6;2;Therwil 1;Thomas Waldmeier;1871;Mett-Madretsch 1;Vittorio D'Arcangelo;1831;1 - 1
SGM;2024/25;2. Regionalliga - Zone D;6;3;Mett-Madretsch 1;Alush Blakaj;1838;Therwil 1;Sandro Prato;1350;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;6;4;Therwil 1;Werner Müller;1941;Mett-Madretsch 1;Pierre-Alain Kohler;1679;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;6;5;Mett-Madretsch 1;Matthias Gallus;1691;Therwil 1;Timo Schmidt;1445;1 - 1
SGM;2024/25;2. Regionalliga - Zone D;7;1;SAMBY Basel 1;;;Basel SG 2;Eric Ellenbroek;1778;4 - 6
SGM;2024/25;2. Regionalliga - Zone D;7;2;Basel SG 2;Gerhard Hartsleben;2071;SAMBY Basel 1;;;6 - 4
SGM;2024/25;2. Regionalliga - Zone D;7;3;SAMBY Basel 1;;;Basel SG 2;Rudolf Radlingmayr;1833;4 - 6
SGM;2024/25;2. Regionalliga - Zone D;7;4;Basel SG 2;Daniel Jost;1884;SAMBY Basel 1;;;6 - 4
SGM;2024/25;2. Regionalliga - Zone D;7;5;SAMBY Basel 1;;;Basel SG 2;Carlos Amado-Blanco;1798;4 - 6
SGM;2024/25;2. Regionalliga - Zone D;7;1;Mett-Madretsch 1;Alush Blakaj;1838;Trümmerfeld 2;Lean Siegrist;1640;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;7;2;Trümmerfeld 2;Noah Rosen;1569;Mett-Madretsch 1;Pierre-Alain Kohler;1679;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;7;3;Mett-Madretsch 1;Vittorio D'Arcangelo;1831;Trümmerfeld 2;Peter Polanyi;1953;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;7;4;Trümmerfeld 2;Martin Fankhauser;1705;Mett-Madretsch 1;Luca Antognini;1555;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;7;5;Mett-Madretsch 1;Matthias Gallus;1691;Trümmerfeld 2;Andreas Christen;1706;0 - 2
SGM;2024/25;2. Regionalliga - Zone D;7;1;Therwil 1;Philipp Häner;1992;Court 2;Christian Graber;1709;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;7;2;Court 2;Pascal Eschmann;1948;Therwil 1;Werner Müller;1941;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;7;3;Therwil 1;Marc Jud;1497;Court 2;Walter Zingg;1827;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;7;4;Court 2;Kurt Steiner;1705;Therwil 1;Wolfgang Ledermann;1868;1 - 1
SGM;2024/25;2. Regionalliga - Zone D;7;5;Therwil 1;Toni Lozancic;1712;Court 2;Kenny Harnisch;1556;0 - 2
SGM;2024/25;2. Regionalliga - Zone D;7;1;Porrentruy Echiquier Bruntrutain 2;Cédric Desboeufs;1781;Rhy-Rheinfelden 1;Az Damdinsuren;1886;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;7;2;Rhy-Rheinfelden 1;Rolf Haag;1592;Porrentruy Echiquier Bruntrutain 2;Alec Schneider;1450;0 - 2
SGM;2024/25;2. Regionalliga - Zone D;7;3;Porrentruy Echiquier Bruntrutain 2;Fabien Maître;1641;Rhy-Rheinfelden 1;André Schneider;1556;2 - 0
SGM;2024/25;2. Regionalliga - Zone D;7;4;Rhy-Rheinfelden 1;Robert Kaiser;1582;Porrentruy Echiquier Bruntrutain 2;Jean-Pierre Tisserand;1766;1 - 1
SGM;2024/25;2. Regionalliga - Zone D;7;5;Porrentruy Echiquier Bruntrutain 2;Marco Retti;1523;Rhy-Rheinfelden 1;Darmen Konysbekov;1628;2 - 0
SGM;2024/25;3. Regionalliga - Zone H;1;1;Porrentruy Echiquier Bruntrutain 3;Kevin Seewer;1450;Porrentruy Echiquier Bruntrutain 4;Luca Schaller;1200;2 - 0
SGM;2024/25;3. Regionalliga - Zone H;1;2;Porrentruy Echiquier Bruntrutain 4;Lucas Reyes;1408;Porrentruy Echiquier Bruntrutain 3;Alexis Loetscher;1566;0 - 2
SGM;2024/25;3. Regionalliga - Zone H;1;3;Porrentruy Echiquier Bruntrutain 3;Erwan Bourquard;1442;Porrentruy Echiquier Bruntrutain 4;;;2 - 0
SGM;2024/25;3. Regionalliga - Zone H;1;4;Porrentruy Echiquier Bruntrutain 4;;;Porrentruy Echiquier Bruntrutain 3;Claude Desboeufs;1459;1 - 1
SGM;2024/25;3. Regionalliga - Zone H;1;1;Jura 1;Philippe Michel;1923;Basel SG 3;Reto Sigrist;1644;2 - 0
